customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05379,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,45.46,542.74,No
CUST-05380,Male,0,No,No,19,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,29.11,545.84,Yes
CUST-05381,Female,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),60.73,515.7,No
CUST-05382,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,24.14,1188.14,Yes
CUST-05383,Female,0,No,No,36,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,86.37,3081.89,No
CUST-05384,Female,1,Yes,Yes,51,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),42.54,2132.5,No
CUST-05385,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),106.12,2727.72,Yes
CUST-05386,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.49,943.05,No
CUST-05387,Male,0,No,No,61,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),87.2,5341.66,No
CUST-05388,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),105.06,1540.08,No
CUST-05389,Female,0,No,Yes,58,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),88.41,5167.92,Yes
CUST-05390,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),110.62,2251.12,Yes
CUST-05391,Female,0,No,Yes,15,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.86,738.09,No
CUST-05392,Female,0,No,Yes,12,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),31.52,333.03,No
CUST-05393,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,52.96,1714.06,No
CUST-05394,Female,0,Yes,No,53,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,77.62,4122.13,No
CUST-05395,Male,1,No,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),112.58,7642.95,No
CUST-05396,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),47.55,1191.1,No
CUST-05397,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,86.54,4376.54,Yes
CUST-05398,Male,0,No,Yes,64,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),28.06,1805.96,No
CUST-05399,Male,1,Yes,Yes,43,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,44.81,1943.98,No
CUST-05400,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),33.98,956.06,No
CUST-05401,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,65.86,1443.68,No
CUST-05402,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,111.68,1712.68,No
CUST-05403,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),109.51,5887.57,No
CUST-05404,Male,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,60.71,1069.61,No
CUST-05405,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,103.76,1639.01,Yes
CUST-05406,Male,1,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),61.15,3154.48,No
CUST-05407,Female,0,No,No,44,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Credit card (automatic),58.91,2599.83,No
CUST-05408,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,106.45,5880.11,Yes
CUST-05409,Male,0,No,Yes,53,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.06,1100.23,No
CUST-05410,Female,0,No,No,8,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),106.07,812.47,Yes
CUST-05411,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,101.47,1588.39,Yes
CUST-05412,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,38.09,956.8,No
CUST-05413,Male,0,No,No,36,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,58.64,2081.16,No
CUST-05414,Female,0,No,Yes,21,Yes,No,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,103.14,2204.2,No
CUST-05415,Male,0,Yes,No,71,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),73.81,5239.46,No
CUST-05416,Female,0,Yes,No,66,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,90.85,5968.17,No
CUST-05417,Female,0,No,No,37,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),33.62,1256.7,Yes
CUST-05418,Male,0,Yes,No,71,No,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,65.39,4601.04,Yes
CUST-05419,Male,1,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,69.11,2940.12,No
CUST-05420,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,27.49,967.52,No
CUST-05421,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,50.49,1210.22,No
CUST-05422,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.4,3719.65,Yes
CUST-05423,Male,0,No,No,12,No,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),35.0,374.71,No
CUST-05424,Female,0,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),80.14,4417.89,No
CUST-05425,Male,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,25.49,1313.06,No
CUST-05426,Female,1,No,No,49,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,25.74,1288.14,No
CUST-05427,Female,0,Yes,No,51,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),87.47,4431.1,Yes
CUST-05428,Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.26,3772.06,Yes
CUST-05429,Female,0,Yes,No,24,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),54.36,1277.79,Yes
CUST-05430,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.57,4561.96,Yes
CUST-05431,Male,0,Yes,Yes,39,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),79.92,3142.43,Yes
CUST-05432,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),35.56,1287.82,No
CUST-05433,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),112.04,176.06,Yes
CUST-05434,Male,0,Yes,No,15,No,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),70.77,1063.83,No
CUST-05435,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.08,70.19,Yes
CUST-05436,Male,0,No,No,22,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,31.48,669.91,No
CUST-05437,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,74.23,2144.49,No
CUST-05438,Male,0,No,No,9,No,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.25,970.13,Yes
CUST-05439,Female,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,69.03,4440.75,No
CUST-05440,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,30.33,606.42,No
CUST-05441,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.75,2292.47,No
CUST-05442,Male,1,No,No,55,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),116.76,6398.79,No
CUST-05443,Male,0,No,No,32,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),58.13,1859.95,Yes
CUST-05444,Male,0,Yes,No,29,No,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.51,3342.68,No
CUST-05445,Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72.57,1641.99,Yes
CUST-05446,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),89.01,355.61,No
CUST-05447,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,40.05,2104.75,No
CUST-05448,Female,0,Yes,Yes,54,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),116.73,6256.1,No
CUST-05449,Male,0,No,No,22,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.86,422.0,Yes
CUST-05450,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),103.67,921.43,No
CUST-05451,Female,0,No,No,32,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),86.86,2785.75,Yes
CUST-05452,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,83.92,5133.17,No
CUST-05453,Male,0,No,Yes,26,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.53,1241.48,No
CUST-05454,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,36.61,223.5,No
CUST-05455,Male,0,No,No,26,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.38,2134.4,No
CUST-05456,Female,0,Yes,Yes,9,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,109.52,977.94,No
CUST-05457,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,43.05,2452.07,No
CUST-05458,Female,0,No,No,29,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),98.63,2907.42,No
CUST-05459,Male,0,No,Yes,2,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.85,65.65,Yes
CUST-05460,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,42.3,1186.12,No
CUST-05461,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.52,333.06,No
CUST-05462,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),56.22,1378.21,No
CUST-05463,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,87.63,801.03,Yes
CUST-05464,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,67.58,3193.88,No
CUST-05465,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.78,2671.14,No
CUST-05466,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),75.5,5323.1,No
CUST-05467,Female,0,No,No,13,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),40.33,481.08,No
CUST-05468,Male,0,No,No,29,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,51.35,1469.03,No
CUST-05469,Male,0,Yes,No,39,No,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),63.49,2511.81,No
CUST-05470,Male,0,No,No,11,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.37,841.59,Yes
CUST-05471,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,102.71,1296.65,Yes
CUST-05472,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),64.18,9.67,No
CUST-05473,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.89,6369.44,No
CUST-05474,Female,1,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.78,1390.4,Yes
CUST-05475,Male,0,No,Yes,17,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,30.98,493.85,No
CUST-05476,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,46.82,1647.03,Yes
CUST-05477,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,49.82,3129.95,No
CUST-05478,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,80.63,2150.11,Yes
CUST-05479,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),39.93,1250.54,No
CUST-05480,Male,0,No,No,71,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.13,2242.25,Yes
CUST-05481,Male,0,No,No,24,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,Two year,No,Credit card (automatic),82.59,1943.48,No
CUST-05482,Male,1,No,Yes,46,No,Yes,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),117.73,5366.62,No
CUST-05483,Female,0,No,No,19,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,117.21,2242.39,No
CUST-05484,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,110.2,3569.53,No
CUST-05485,Male,0,No,No,29,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),24.21,654.15,No
CUST-05486,Female,0,Yes,No,36,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),94.43,3389.66,Yes
CUST-05487,Male,0,Yes,No,52,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),56.42,2901.37,No
CUST-05488,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,100.22,6829.58,Yes
CUST-05489,Male,1,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),22.84,154.62,Yes
CUST-05490,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,101.69,8.98,Yes
CUST-05491,Male,0,Yes,Yes,6,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,79.98,513.9,No
CUST-05492,Male,1,No,No,61,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,26.02,1594.11,No
CUST-05493,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,113.84,6492.47,Yes
CUST-05494,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.25,7542.36,Yes
CUST-05495,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,86.91,604.58,Yes
CUST-05496,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.92,3472.73,No
CUST-05497,Female,0,No,No,7,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,68.97,503.44,Yes
CUST-05498,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,20.73,0.0,Yes
CUST-05499,Female,0,No,No,57,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.19,4874.32,No
CUST-05500,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,113.54,3489.32,No
CUST-05501,Male,0,No,No,67,Yes,No,No,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,39.86,2686.73,No
CUST-05502,Female,0,Yes,No,48,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),58.75,2797.96,No
CUST-05503,Male,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),104.19,3864.11,No
CUST-05504,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.61,0.0,No
CUST-05505,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),50.0,446.02,Yes
